Pincode,City,State,COD Delivery,Prepaid Delivery,Pickup
591312,MUDALGI,KARNATAKA,N,N,N
591113,Belgaum,KARNATAKA,Y,Y,Y
587151,ILKAL,KARNATAKA,Y,Y,N
587152,Badami,KARNATAKA,N,N,N
591215,Nipani,KARNATAKA,Y,Y,N
586135,Bijapur,KARNATAKA,Y,Y,N
585350,HUMNABAD,KARNATAKA,Y,Y,N
585103,Kalaburagi,KARNATAKA,Y,Y,Y
572226,Chikkanayakanahalli,KARNATAKA,Y,Y,N
570024,Mysore,KARNATAKA,Y,Y,Y
560041,BANGALORE,KARNATAKA,Y,Y,Y
576119,Manipal,KARNATAKA,Y,Y,N
560090,BANGALORE,KARNATAKA,Y,Y,Y
560009,BANGALORE,KARNATAKA,Y,Y,Y
581306,Kampli,KARNATAKA,N,N,N
561198,Byadagi,KARNATAKA,Y,Y,N
585257,Basavakalyan,KARNATAKA,N,N,N
581330,KUMTA,KARNATAKA,Y,Y,N
570002,Mysore,KARNATAKA,Y,Y,Y
591155,NARGUND,KARNATAKA,Y,Y,N
563118,Kolar,KARNATAKA,Y,Y,Y
583146,DAVANGERE,KARNATAKA,Y,Y,N
585270,HUMNABAD,KARNATAKA,Y,Y,N
562131,Nagasandra,KARNATAKA,N,N,N
575010,Mangalore,KARNATAKA,N,N,N
584102,Raichur,KARNATAKA,Y,Y,Y
573127,Sakleshpur,KARNATAKA,Y,Y,N
577501,CHITRADURGA,KARNATAKA,Y,Y,N
573120,Arakalgud,KARNATAKA,N,N,Y
586129,Muddebihal,KARNATAKA,N,N,N
560087,BANGALORE,KARNATAKA,Y,Y,Y
573141,Channarayapatna,KARNATAKA,Y,Y,N
587211,Badami,KARNATAKA,N,N,N
560106,BANGALORE,KARNATAKA,Y,Y,Y
560018,BANGALORE,KARNATAKA,Y,Y,Y
591508,Gokak,KARNATAKA,Y,Y,Y
580022,Hubli,KARNATAKA,Y,Y,Y
571327,Chamarajanagar,KARNATAKA,Y,Y,Y
585229,Kalaburagi,KARNATAKA,N,N,N
574106,PETHRI,KARNATAKA,Y,Y,N
590009,Belgaum,KARNATAKA,Y,Y,Y
575009,Mangalore,KARNATAKA,Y,Y,Y
591301,RAMNAGAR KAR,KARNATAKA,Y,Y,N
591307,Gokak,KARNATAKA,Y,Y,N
576112,KARKALA,KARNATAKA,Y,Y,N
577218,Santhebennur,KARNATAKA,Y,Y,N
586107,Bijapur,KARNATAKA,Y,Y,N
582122,NARGUND,KARNATAKA,Y,Y,N
591196,SAUNDATTI,KARNATAKA,N,N,N
581215,Dharwad,KARNATAKA,Y,Y,N
572133,Madhugiri,KARNATAKA,Y,Y,N
583113,Kampli,KARNATAKA,N,N,N
574103,SURATHKAL,KARNATAKA,Y,Y,Y
590002,Belgaum,KARNATAKA,Y,Y,Y
587149,Badami,KARNATAKA,N,N,N
560091,BANGALORE,KARNATAKA,Y,Y,Y
587208,Badami,KARNATAKA,N,N,N
570003,Mysore,KARNATAKA,Y,Y,Y
560013,BANGALORE,KARNATAKA,Y,Y,Y
577427,Shikaripura,KARNATAKA,Y,Y,N
582101,Gadag,KARNATAKA,Y,Y,N
571603,Mysore,KARNATAKA,N,N,N
574314,Sullia,KARNATAKA,N,N,N
560064,BANGALORE,KARNATAKA,Y,Y,Y
571214,MADIKERI,KARNATAKA,N,N,N
571118,Nanjanagudu,KARNATAKA,N,N,N
573165,Sakleshpur,KARNATAKA,Y,Y,N
591159,NARGUND,KARNATAKA,Y,Y,N
573211,Holenarasipur,KARNATAKA,Y,Y,N
585233,Shahapur,KARNATAKA,N,N,N
585247,Shahapur,KARNATAKA,N,N,N
585124,Yadgir,KARNATAKA,N,N,N
560100,BANGALORE,KARNATAKA,Y,Y,Y
577120,Thirthahalli,KARNATAKA,Y,Y,N
577544,Santhebennur,KARNATAKA,Y,Y,N
577301,SHIVAMOGGA,KARNATAKA,Y,Y,N
587102,Bagalkot,KARNATAKA,Y,Y,Y
591251,Gokak,KARNATAKA,Y,Y,Y
560066,BANGALORE,KARNATAKA,Y,Y,Y
571254,Virajpet,KARNATAKA,N,N,N
591295,CHIKODI,KARNATAKA,Y,Y,N
560002,BANGALORE,KARNATAKA,Y,Y,Y
585266,Kalaburagi,KARNATAKA,Y,Y,N
571122,TNARASIPUR,KARNATAKA,N,N,N
585330,HUMNABAD,KARNATAKA,Y,Y,N
581400,Karwar,KARNATAKA,Y,Y,N
574223,Mangalore,KARNATAKA,Y,Y,N
583225,Hospet,KARNATAKA,Y,Y,Y
571160,Mysore,KARNATAKA,Y,Y,N
635114,BANGALORE,KARNATAKA,N,N,Y
581403,Sirsi,KARNATAKA,Y,Y,Y
585321,Yadgir,KARNATAKA,N,N,N
571108,Mysore,KARNATAKA,N,N,N
574203,Uppinangady,KARNATAKA,Y,Y,N
573111,Channarayapatna,KARNATAKA,N,N,N
583211,Hospet,KARNATAKA,Y,Y,Y
591274,CHIKODI,KARNATAKA,Y,Y,N
560026,BANGALORE,KARNATAKA,Y,Y,Y
587201,Badami,KARNATAKA,N,N,N
571151,Kollegala,KARNATAKA,N,N,N
580006,Dharwad,KARNATAKA,Y,Y,Y
573216,Hassan,KARNATAKA,N,N,Y
585401,Bidar,KARNATAKA,Y,Y,N
591178,Gokak,KARNATAKA,Y,Y,Y
587312,MUDALGI,KARNATAKA,N,N,N
587213,Bagalkot,KARNATAKA,Y,Y,Y
572103,Tumkur,KARNATAKA,Y,Y,Y
560033,BANGALORE,KARNATAKA,Y,Y,Y
577153,SHIVAMOGGA,KARNATAKA,Y,Y,N
574153,Bantwal,KARNATAKA,N,N,N
571130,Mysore,KARNATAKA,Y,Y,N
591267,Nipani,KARNATAKA,Y,Y,N
583221,Hospet,KARNATAKA,Y,Y,Y
591114,YARGATTI,KARNATAKA,Y,Y,Y
580023,Hubli,KARNATAKA,Y,Y,Y
581329,HALIYAL,KARNATAKA,Y,Y,N
575007,Mangalore,KARNATAKA,Y,Y,Y
577004,DAVANGERE,KARNATAKA,Y,Y,N
591338,Belgaum,KARNATAKA,Y,Y,Y
590001,Belgaum,KARNATAKA,Y,Y,Y
590015,Belgaum,KARNATAKA,Y,Y,Y
577596,CHITRADURGA,KARNATAKA,N,N,N
577551,Honnalli,KARNATAKA,N,N,N
562163,Doddaballapura,KARNATAKA,N,N,N
570030,Mysore,KARNATAKA,Y,Y,N
574232,Mangalore,KARNATAKA,Y,Y,N
571185,Mysore,KARNATAKA,Y,Y,N
591339,CHIKODI,KARNATAKA,Y,Y,N
573147,Arakalgud,KARNATAKA,Y,Y,N
583273,Bellary,KARNATAKA,Y,Y,N
585202,Yadgir,KARNATAKA,Y,Y,N
571236,SOMARPET,KARNATAKA,N,N,N
585262,HUMNABAD,KARNATAKA,Y,Y,N
571216,Virajpet,KARNATAKA,N,N,N
580029,Hubli,KARNATAKA,Y,Y,Y
591506,Gokak,KARNATAKA,Y,Y,Y
581128,Haveri,KARNATAKA,N,N,N
571610,K R NAGAR,KARNATAKA,N,N,N
582228,NARGUND,KARNATAKA,Y,Y,N
587154,ILKAL,KARNATAKA,N,N,N
587212,Badami,KARNATAKA,Y,Y,N
572131,Nagasandra,KARNATAKA,N,N,N
583232,YELBURAGA,KARNATAKA,Y,Y,Y
575002,Mangalore,KARNATAKA,Y,Y,Y
571419,Maddur,KARNATAKA,N,N,N
577552,Santhebennur,KARNATAKA,Y,Y,N
572102,Tumkur,KARNATAKA,Y,Y,Y
581308,Kampli,KARNATAKA,N,N,N
574104,KARKALA,KARNATAKA,Y,Y,N
560082,BANGALORE,KARNATAKA,Y,Y,Y
575008,Mangalore,KARNATAKA,Y,Y,Y
584122,Lingasugur,KARNATAKA,N,N,N
582111,RON,KARNATAKA,Y,Y,N
571128,Mysore,KARNATAKA,N,N,N
560060,BANGALORE,KARNATAKA,Y,Y,Y
560062,BANGALORE,KARNATAKA,Y,Y,Y
586103,Bijapur,KARNATAKA,Y,Y,N
587123,Badami,KARNATAKA,N,N,N
576115,Manipal,KARNATAKA,N,N,N
576283,Kundapura,KARNATAKA,N,N,N
571313,Chamarajanagar,KARNATAKA,Y,Y,N
585313,JEWARGI,KARNATAKA,Y,Y,N
583276,Hospet,KARNATAKA,Y,Y,Y
591288,Nipani,KARNATAKA,Y,Y,N
578105,Manipal,KARNATAKA,Y,Y,N
570001,Mysore,KARNATAKA,Y,Y,Y
577114,Basarikatte,KARNATAKA,N,N,N
585222,SEDAM,KARNATAKA,Y,Y,N
563117,Kolar,KARNATAKA,Y,Y,Y
577128,SHIVAMOGGA,KARNATAKA,N,N,N
582215,Haveri,KARNATAKA,N,N,N
591229,Nipani,KARNATAKA,Y,Y,N
577452,HOSANAGARA,KARNATAKA,Y,Y,N
576257,Kundapura,KARNATAKA,Y,Y,N
560035,BANGALORE,KARNATAKA,Y,Y,Y
576221,Kundapura,KARNATAKA,Y,Y,N
581401,Sirsi,KARNATAKA,Y,Y,N
560071,BANGALORE,KARNATAKA,Y,Y,Y
587317,MUDHOL,KARNATAKA,N,N,N
574201,Uppinangady,KARNATAKA,Y,Y,Y
560032,BANGALORE,KARNATAKA,Y,Y,Y
571406,Mandya,KARNATAKA,Y,Y,Y
591507,Nipani,KARNATAKA,Y,Y,N
574117,Padubidri,KARNATAKA,N,N,N
570029,Mysore,KARNATAKA,Y,Y,Y
590018,Belgaum,KARNATAKA,Y,Y,Y
562145,HOSUR,KARNATAKA,N,N,N
587242,Badami,KARNATAKA,N,N,N
560096,BANGALORE,KARNATAKA,Y,Y,Y
576228,BYNDOOR,KARNATAKA,Y,Y,N
561100,BANGALORE,KARNATAKA,Y,Y,N
571251,SHUNTIKOPPA,KARNATAKA,Y,Y,N
577601,Harihar,KARNATAKA,Y,Y,Y
581202,Haveri,KARNATAKA,N,N,Y
571441,Kollegala,KARNATAKA,N,N,N
583102,Bellary,KARNATAKA,Y,Y,N
584139,Lingasugur,KARNATAKA,N,N,N
581158,Hubli,KARNATAKA,Y,Y,N
591226,CHIKODI,KARNATAKA,N,N,N
571319,Chamarajanagar,KARNATAKA,Y,Y,Y
573136,Hassan,KARNATAKA,Y,Y,N
581426,NAVNAGAR,KARNATAKA,N,N,N
591108,Belgaum,KARNATAKA,Y,Y,Y
580001,Dharwad,KARNATAKA,Y,Y,Y
572128,Tumkur,KARNATAKA,Y,Y,N
581214,Haveri,KARNATAKA,N,N,N
581183,DAVANGERE,KARNATAKA,Y,Y,N
586122,Bijapur,KARNATAKA,N,N,N
571312,Mysore,KARNATAKA,N,N,N
576232,BYNDOOR,KARNATAKA,Y,Y,N
590012,Belgaum,KARNATAKA,N,N,Y
582118,MUNDARGI,KARNATAKA,Y,Y,N
577516,Malebennur,KARNATAKA,N,N,N
582128,NARGUND,KARNATAKA,Y,Y,N
571403,Mandya,KARNATAKA,Y,Y,N
590000,Belgaum,KARNATAKA,Y,Y,Y
581124,Hubli,KARNATAKA,Y,Y,Y
581302,Kampli,KARNATAKA,N,N,N
585327,Basavakalyan,KARNATAKA,Y,Y,N
577204,SHIVAMOGGA,KARNATAKA,Y,Y,N
570018,Mysore,KARNATAKA,Y,Y,Y
587133,Raichur,KARNATAKA,Y,Y,Y
591160,MUDHOL,KARNATAKA,Y,Y,N
560104,BANGALORE,KARNATAKA,Y,Y,Y
560027,BANGALORE,KARNATAKA,Y,Y,Y
583231,Koppal,KARNATAKA,Y,Y,N
580003,Dharwad,KARNATAKA,Y,Y,N
585375,Shahapur,KARNATAKA,N,N,N
571134,Mysore,KARNATAKA,Y,Y,Y
584121,Kushtagi,KARNATAKA,Y,Y,N
586215,Bagalkot,KARNATAKA,Y,Y,N
582127,NARGUND,KARNATAKA,Y,Y,N
591211,Nipani,KARNATAKA,Y,Y,N
587125,ILKAL,KARNATAKA,Y,Y,N
591123,Ramdurg,KARNATAKA,N,N,N
584141,Sindhanur,KARNATAKA,Y,Y,N
580009,Dharwad,KARNATAKA,Y,Y,N
585402,Bidar,KARNATAKA,Y,Y,N
572116,Pavagada,KARNATAKA,N,N,N
577119,Sakleshpur,KARNATAKA,Y,Y,N
580002,Dharwad,KARNATAKA,Y,Y,Y
571141,Chamarajanagar,KARNATAKA,Y,Y,Y
577531,Channagiri,KARNATAKA,N,N,N
635110,BANGALORE,KARNATAKA,Y,Y,Y
563122,Kolar,KARNATAKA,Y,Y,Y
583238,Koppal,KARNATAKA,Y,Y,N
560031,BANGALORE,KARNATAKA,Y,Y,Y
581207,Hubli,KARNATAKA,N,N,N
565656,BANGALORE,KARNATAKA,Y,Y,Y
570006,Mysore,KARNATAKA,Y,Y,N
560047,BANGALORE,KARNATAKA,Y,Y,Y
591213,Ankali,KARNATAKA,Y,Y,N
571311,Mysore,KARNATAKA,Y,Y,Y
562135,Vijayapura,KARNATAKA,Y,Y,N
591292,Gokak,KARNATAKA,Y,Y,Y
591517,Gokak,KARNATAKA,Y,Y,Y
576214,BYNDOOR,KARNATAKA,Y,Y,N
580025,Hubli,KARNATAKA,Y,Y,Y
581333,KUMTA,KARNATAKA,Y,Y,N
576222,Kundapura,KARNATAKA,Y,Y,N
577227,Bhadravathi,KARNATAKA,Y,Y,Y
575006,Mangalore,KARNATAKA,Y,Y,N
560095,BANGALORE,KARNATAKA,Y,Y,Y
571318,Chamarajanagar,KARNATAKA,Y,Y,Y
581185,Bhatkal,KARNATAKA,Y,Y,N
571442,Kollegala,KARNATAKA,N,N,N
581326,GOKARNA,KARNATAKA,N,N,N
571253,Virajpet,KARNATAKA,N,N,N
577225,SHIVAMOGGA,KARNATAKA,N,N,N
577586,Challakere,KARNATAKA,Y,Y,N
563128,Kolar,KARNATAKA,N,N,N
560012,BANGALORE,KARNATAKA,Y,Y,Y
560049,BANGALORE,KARNATAKA,Y,Y,Y
571170,Chamarajanagar,KARNATAKA,Y,Y,Y
582207,NARGUND,KARNATAKA,Y,Y,N
571150,Nanjanagudu,KARNATAKA,Y,Y,N
581303,Kampli,KARNATAKA,N,N,N
581350,Murdeshwar,KARNATAKA,Y,Y,N
560109,BANGALORE,KARNATAKA,Y,Y,N
571605,KR Pete,KARNATAKA,N,N,N
591237,Nipani,KARNATAKA,Y,Y,Y
577222,SHIVAMOGGA,KARNATAKA,N,N,N
581208,Ranebennur,KARNATAKA,N,N,N
587148,ILKAL,KARNATAKA,Y,Y,N
587214,Bagalkot,KARNATAKA,Y,Y,Y
580028,Hubli,KARNATAKA,Y,Y,Y
561110,BANGALORE,KARNATAKA,Y,Y,N
571807,Srirangapatna,KARNATAKA,N,N,N
571142,Chamarajanagar,KARNATAKA,Y,Y,Y
585292,SEDAM,KARNATAKA,Y,Y,N
560029,BANGALORE,KARNATAKA,Y,Y,Y
576104,Manipal,KARNATAKA,Y,Y,N
577006,DAVANGERE,KARNATAKA,Y,Y,Y
583135,Hagaribommanahalli,KARNATAKA,Y,Y,N
560040,BANGALORE,KARNATAKA,Y,Y,Y
571337,Chamarajanagar,KARNATAKA,Y,Y,Y
577144,Tarikere,KARNATAKA,N,N,N
561203,Doddaballapura,KARNATAKA,N,N,N
580004,Dharwad,KARNATAKA,Y,Y,Y
577115,SHIVAMOGGA,KARNATAKA,N,N,N
581341,HONNAVARA,KARNATAKA,N,N,N
571186,Mysore,KARNATAKA,Y,Y,Y
583216,Hubli,KARNATAKA,N,N,N
582211,Gajendragad,KARNATAKA,N,N,N
586213,Bijapur,KARNATAKA,N,N,N
574244,Manipal,KARNATAKA,N,N,N
561208,Gouribidanur,KARNATAKA,Y,Y,Y
586109,Bijapur,KARNATAKA,Y,Y,N
573202,Hassan,KARNATAKA,Y,Y,Y
590011,Belgaum,KARNATAKA,Y,Y,Y
577237,SHIVAMOGGA,KARNATAKA,Y,Y,N
574236,MADANTHYAR,KARNATAKA,N,N,N
581336,Sirsi,KARNATAKA,Y,Y,Y
577520,Sirigere,KARNATAKA,N,N,Y
586116,Muddebihal,KARNATAKA,N,N,N
560098,BANGALORE,KARNATAKA,Y,Y,Y
560050,BANGALORE,KARNATAKA,Y,Y,Y
586212,Muddebihal,KARNATAKA,N,N,N
571304,Mysore,KARNATAKA,Y,Y,Y
575011,Mangalore,KARNATAKA,N,N,N
562107,BANGALORE,KARNATAKA,N,N,Y
585225,Kalaburagi,KARNATAKA,Y,Y,Y
571342,Chamarajanagar,KARNATAKA,Y,Y,Y
577566,Harihar,KARNATAKA,Y,Y,Y
584160,Raichur,KARNATAKA,Y,Y,Y
590006,Belgaum,KARNATAKA,Y,Y,Y
560094,BANGALORE,KARNATAKA,Y,Y,Y
581307,Kampli,KARNATAKA,N,N,N
575001,Mangalore,KARNATAKA,Y,Y,N
591228,Nipani,KARNATAKA,N,N,N
560079,BANGALORE,KARNATAKA,Y,Y,Y
576244,BYNDOOR,KARNATAKA,Y,Y,N
577435,Sagarcity,KARNATAKA,Y,Y,N
575015,Mangalore,KARNATAKA,Y,Y,Y
582241,NARGUND,KARNATAKA,Y,Y,N
562125,BANGALORE,KARNATAKA,Y,Y,Y
577589,DAVANGERE,KARNATAKA,N,N,N
581327,HONNAVARA,KARNATAKA,N,N,N
562201,Magadi,KARNATAKA,N,N,N
586216,Bijapur,KARNATAKA,Y,Y,Y
635103,BANGALORE,KARNATAKA,N,N,Y
585286,Kalaburagi,KARNATAKA,Y,Y,N
587118,ILKAL,KARNATAKA,Y,Y,N
591276,Gokak,KARNATAKA,Y,Y,Y
576120,PETHRI,KARNATAKA,Y,Y,N
583118,Sandur,KARNATAKA,Y,Y,N
900012,BANGALORE,KARNATAKA,Y,Y,N
577594,DAVANGERE,KARNATAKA,Y,Y,N
561111,BANGALORE,KARNATAKA,Y,Y,N
570025,Mysore,KARNATAKA,Y,Y,Y
591103,Belgaum,KARNATAKA,Y,Y,Y
571165,Chamarajanagar,KARNATAKA,Y,Y,Y
585356,BHALKI,KARNATAKA,Y,Y,N
576111,Padubidri,KARNATAKA,Y,Y,N
581337,KUMTA,KARNATAKA,Y,Y,N
584101,Raichur,KARNATAKA,Y,Y,N
591287,CHIKODI,KARNATAKA,N,N,N
574154,SURATHKAL,KARNATAKA,Y,Y,Y
571105,Mysore,KARNATAKA,Y,Y,Y
581172,Haveri,KARNATAKA,N,N,N
585228,Kalaburagi,KARNATAKA,Y,Y,Y
580030,Hubli,KARNATAKA,Y,Y,Y
591217,KUDCHI,KARNATAKA,Y,Y,N
577528,JAGLUR,KARNATAKA,Y,Y,N
591250,Gokak,KARNATAKA,Y,Y,Y
591157,Belgaum,KARNATAKA,Y,Y,Y
583120,Bellary,KARNATAKA,N,N,N
580216,Hubli,KARNATAKA,Y,Y,N
561222,BANGALORE,KARNATAKA,Y,Y,N
571302,Nanjanagudu,KARNATAKA,N,N,Y
562161,CHANNAPATNA,KARNATAKA,N,N,N
560059,BANGALORE,KARNATAKA,Y,Y,Y
571161,Mysore,KARNATAKA,Y,Y,N
587101,Bagalkot,KARNATAKA,Y,Y,Y
577243,Bhadravathi,KARNATAKA,Y,Y,Y
562111,Dabaspet,KARNATAKA,N,N,Y
560045,BANGALORE,KARNATAKA,Y,Y,Y
586104,Bijapur,KARNATAKA,Y,Y,N
560099,BANGALORE,KARNATAKA,Y,Y,Y
574101,KARKALA,KARNATAKA,Y,Y,N
577546,CHITRADURGA,KARNATAKA,N,N,N
560017,BANGALORE,KARNATAKA,Y,Y,Y
571201,MADIKERI,KARNATAKA,Y,Y,N
591703,NARGUND,KARNATAKA,Y,Y,N
571232,MADIKERI,KARNATAKA,Y,Y,Y
581228,Hubli,KARNATAKA,Y,Y,N
584115,Lingasugur,KARNATAKA,N,N,N
586201,Bijapur,KARNATAKA,N,N,N
560054,BANGALORE,KARNATAKA,Y,Y,Y
576117,KARKALA,KARNATAKA,Y,Y,N
582229,NARGUND,KARNATAKA,Y,Y,N
583283,Kanakgiri,KARNATAKA,N,N,N
591340,Sankeshwar,KARNATAKA,Y,Y,N
563125,Chintamani,KARNATAKA,N,N,N
581345,Kampli,KARNATAKA,N,N,N
577160,Basarikatte,KARNATAKA,Y,Y,N
586105,Bijapur,KARNATAKA,Y,Y,N
577436,Thirthahalli,KARNATAKA,Y,Y,Y
580113,Dharwad,KARNATAKA,Y,Y,N
560025,BANGALORE,KARNATAKA,Y,Y,Y
560086,BANGALORE,KARNATAKA,Y,Y,Y
562130,TAVAREKERE,KARNATAKA,N,N,N
591275,Nipani,KARNATAKA,Y,Y,N
563115,Kolar,KARNATAKA,Y,Y,Y
581118,Haveri,KARNATAKA,Y,Y,Y
560030,BANGALORE,KARNATAKA,Y,Y,Y
635126,BANGALORE,KARNATAKA,Y,Y,Y
572217,Tiptur,KARNATAKA,Y,Y,N
571106,Mysore,KARNATAKA,Y,Y,Y
591269,Nipani,KARNATAKA,Y,Y,N
575022,Bantwal,KARNATAKA,Y,Y,N
571463,Malavalli,KARNATAKA,N,N,N
591117,MUNAVALLI,KARNATAKA,Y,Y,N
587215,Bagalkot,KARNATAKA,Y,Y,Y
577530,Malebennur,KARNATAKA,Y,Y,Y
560068,BANGALORE,KARNATAKA,Y,Y,Y
560042,BANGALORE,KARNATAKA,Y,Y,Y
583119,Sandur,KARNATAKA,Y,Y,N
591127,Ramdurg,KARNATAKA,N,N,N
560007,BANGALORE,KARNATAKA,Y,Y,Y
577224,Honnalli,KARNATAKA,Y,Y,N
577101,Chikkamagalur,KARNATAKA,Y,Y,N
577129,Tarikere,KARNATAKA,N,N,N
585302,Aland,KARNATAKA,Y,Y,N
582231,Gadag,KARNATAKA,Y,Y,Y
587207,Bijapur,KARNATAKA,N,N,N
580005,Dharwad,KARNATAKA,Y,Y,Y
576235,BYNDOOR,KARNATAKA,N,N,N
586211,Bagalkot,KARNATAKA,Y,Y,N
574259,Mangalore,KARNATAKA,Y,Y,N
560023,BANGALORE,KARNATAKA,Y,Y,Y
563147,Kolar,KARNATAKA,N,N,N
591223,Belguam,KARNATAKA,N,N,N
591181,Belgaum,KARNATAKA,Y,Y,Y
591512,CHIKODI,KARNATAKA,Y,Y,N
570023,Mysore,KARNATAKA,Y,Y,Y
570026,Mysore,KARNATAKA,Y,Y,Y
587344,MUDHOL,KARNATAKA,Y,Y,N
581348,Murdeshwar,KARNATAKA,Y,Y,N
574265,BC Road,KARNATAKA,N,N,N
571189,Mysore,KARNATAKA,Y,Y,N
577229,SHIVAMOGGA,KARNATAKA,N,N,N
577123,Basarikatte,KARNATAKA,N,N,N
563101,Kolar,KARNATAKA,Y,Y,N
587325,MUDHOL,KARNATAKA,Y,Y,N
582135,NARGUND,KARNATAKA,Y,Y,N
590010,Belgaum,KARNATAKA,Y,Y,Y
576114,Manipal,KARNATAKA,N,N,N
591293,CHIKODI,KARNATAKA,Y,Y,N
580008,Dharwad,KARNATAKA,Y,Y,Y
562120,Magadi,KARNATAKA,Y,Y,Y
571434,Srirangapatna,KARNATAKA,N,N,N
582221,NARGUND,KARNATAKA,Y,Y,N
582217,RON,KARNATAKA,Y,Y,Y
581325,DANDELI,KARNATAKA,Y,Y,N
572201,Tiptur,KARNATAKA,Y,Y,Y
571404,Mandya,KARNATAKA,Y,Y,N
581304,Kampli,KARNATAKA,N,N,N
581233,Hubli,KARNATAKA,Y,Y,N
591296,CHIKODI,KARNATAKA,Y,Y,N
570019,Mysore,KARNATAKA,Y,Y,Y
583233,Hospet,KARNATAKA,Y,Y,Y
571169,Mysore,KARNATAKA,Y,Y,N
577529,Molakalmuru,KARNATAKA,Y,Y,N
560085,BANGALORE,KARNATAKA,Y,Y,Y
560108,BANGALORE,KARNATAKA,Y,Y,Y
591272,CHIKODI,KARNATAKA,Y,Y,N
574324,BC Road,KARNATAKA,N,N,N
576226,Mangalore,KARNATAKA,Y,Y,N
574102,Manipal,KARNATAKA,N,N,N
563116,Kolar,KARNATAKA,Y,Y,Y
581121,RAMNAGAR KAR,KARNATAKA,Y,Y,N
574108,KARKALA,KARNATAKA,Y,Y,N
563102,Kolar,KARNATAKA,Y,Y,N
584103,Raichur,KARNATAKA,Y,Y,Y
591183,SAUNDATTI,KARNATAKA,N,N,N
577151,Mudigere,KARNATAKA,N,N,N
570008,Mysore,KARNATAKA,Y,Y,Y
574122,NARAVI,KARNATAKA,N,N,N
582124,Gadag,KARNATAKA,Y,Y,Y
563133,Kolar,KARNATAKA,Y,Y,N
572214,Chikkanayakanahalli,KARNATAKA,Y,Y,N
591516,Gokak,KARNATAKA,Y,Y,Y
590017,Belgaum,KARNATAKA,Y,Y,Y
576103,PETHRI,KARNATAKA,Y,Y,N
591107,Gokak,KARNATAKA,N,N,N
560044,BANGALORE,KARNATAKA,Y,Y,Y
591220,KUDCHI,KARNATAKA,Y,Y,N
580024,Hubli,KARNATAKA,Y,Y,Y
591333,Gokak,KARNATAKA,Y,Y,Y
575004,Mangalore,KARNATAKA,Y,Y,N
576213,PETHRI,KARNATAKA,N,N,N
571430,Malavalli,KARNATAKA,N,N,N
562127,Magadi,KARNATAKA,Y,Y,Y
582238,NARGUND,KARNATAKA,Y,Y,N
580114,Hubli,KARNATAKA,N,N,N
587156,Bagalkot,KARNATAKA,Y,Y,N
571602,K R NAGAR,KARNATAKA,N,N,N
576220,BYNDOOR,KARNATAKA,Y,Y,N
577401,Sagarcity,KARNATAKA,Y,Y,N
577421,Sagarcity,KARNATAKA,Y,Y,N
585331,Chitguppa,KARNATAKA,N,N,N
583121,Sirguppa,KARNATAKA,N,N,N
585102,Kalaburagi,KARNATAKA,Y,Y,Y
582220,CHITRADURGA,KARNATAKA,Y,Y,N
585243,Kalaburagi,KARNATAKA,Y,Y,N
583134,Hagaribommanahalli,KARNATAKA,Y,Y,N
577230,Honnalli,KARNATAKA,Y,Y,N
577221,Channagiri,KARNATAKA,N,N,N
580212,Hubli,KARNATAKA,Y,Y,N
587313,MUDHOL,KARNATAKA,Y,Y,N
561201,Magadi,KARNATAKA,N,N,N
575025,SURATHKAL,KARNATAKA,Y,Y,Y
560006,BANGALORE,KARNATAKA,Y,Y,Y
581440,KUMTA,KARNATAKA,Y,Y,N
577118,Basarikatte,KARNATAKA,N,N,N
560001,BANGALORE,KARNATAKA,N,N,Y
577146,JAVAGAL,KARNATAKA,Y,Y,N
577568,CHITRADURGA,KARNATAKA,Y,Y,N
591313,Sankeshwar,KARNATAKA,Y,Y,N
573225,Channarayapatna,KARNATAKA,Y,Y,N
585352,HUMNABAD,KARNATAKA,Y,Y,N
585104,Kalaburagi,KARNATAKA,Y,Y,Y
581335,HONNAVARA,KARNATAKA,N,N,N
591182,Belgaum,KARNATAKA,Y,Y,Y
591168,NARGUND,KARNATAKA,Y,Y,N
587210,Badami,KARNATAKA,N,N,N
587203,Bagalkot,KARNATAKA,N,N,N
571407,Mandya,KARNATAKA,Y,Y,Y
585282,Kalaburagi,KARNATAKA,Y,Y,N
560000,BANGALORE,KARNATAKA,Y,Y,Y
572101,Tumkur,KARNATAKA,Y,Y,Y
571401,Mandya,KARNATAKA,Y,Y,Y
571211,MURNAD,KARNATAKA,Y,Y,N
581123,Harihar,KARNATAKA,N,N,N
587111,Bagalkot,KARNATAKA,Y,Y,N
571120,TNARASIPUR,KARNATAKA,N,N,N
575012,Mangalore,KARNATAKA,Y,Y,Y
572121,KORATAGERE,KARNATAKA,Y,Y,N
571402,Mandya,KARNATAKA,Y,Y,N
591802,SAUNDATTI,KARNATAKA,N,N,N
581342,HONNAVARA,KARNATAKA,N,N,N
581334,HONNAVARA,KARNATAKA,N,N,N
574239,Sullia,KARNATAKA,N,N,N
573121,Hassan,KARNATAKA,N,N,N
574146,SURATHKAL,KARNATAKA,Y,Y,Y
574116,Padubidri,KARNATAKA,Y,Y,N
591290,Nipani,KARNATAKA,Y,Y,N
577233,Bhadravathi,KARNATAKA,Y,Y,Y
560019,BANGALORE,KARNATAKA,Y,Y,Y
576107,Manipal,KARNATAKA,Y,Y,N
590005,Belgaum,KARNATAKA,Y,Y,Y
